"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHF20L1",732.229089312247,-0.58994157338982,0.565599712749101,-1.04303725778502,0.29693103735118,0.999547658961092
"ZNF254",340.781369816482,-0.589815421280138,0.623536545570601,-0.945919570344343,0.344189610817387,0.999547658961092
"STK35",598.926747046386,-0.589672642231196,0.628707657773217,-0.937912295071644,0.348289484119792,0.999547658961092
"SPON2",2859.89891598446,-0.589556842763035,0.593508713766383,-0.993341511402132,0.320543554289891,0.999547658961092
"LTV1",39.8415394852504,-0.589511234599761,1.12170203509256,-0.525550650847411,0.599200452244633,0.999547658961092
"ERCC6",155.644803419893,-0.589424375843318,0.728906174338112,-0.808642314463242,0.418720917916005,0.999547658961092
"AL133318.1",31.8035397984187,-0.589413173440803,1.21862640015958,-0.483670116914931,0.628620004330602,0.999547658961092
"ANKRD50",891.459758731968,-0.589037670654869,0.537421195561571,-1.096044732734,0.273059198917641,0.989089534829325
"FNBP1",1471.84907677651,-0.589016575401769,0.538316347583607,-1.09418296146076,0.273874742707925,0.989089534829325
"TMX4",1423.44439480115,-0.588852053792194,0.623244406327352,-0.944817230309655,0.344752193682703,0.999547658961092
"LAP3",1318.71196180534,-0.588843483967542,0.567156719493951,-1.03823769291306,0.299159408320585,0.999547658961092
"TUBGCP3",397.145600036412,-0.588836484917037,0.602309974524827,-0.977630306357754,0.328257202598954,0.999547658961092
"ARID3B",232.64007097577,-0.588779307544133,0.65033508476635,-0.905347599008391,0.365281267069516,0.999547658961092
"ASTE1",100.053661257474,-0.588759455219938,0.82150777382417,-0.716681538482863,0.473570619751924,0.999547658961092
"C12orf29",114.055661109715,-0.588756950446117,0.790818239005562,-0.744490859475455,0.456579569013299,0.999547658961092
"ZNF518B",195.104797517329,-0.588302576791287,0.684966840360419,-0.858877455267368,0.390408128778042,0.999547658961092
"KIAA2026",478.68598849673,-0.588204571079691,0.589292654841465,-0.998153576575519,0.318204893635848,0.999547658961092
"ECD",421.32478886774,-0.587997627129758,0.577307596264308,-1.01851704521926,0.308432304599206,0.999547658961092
"SMYD4",266.738161792224,-0.587980610339341,0.627116023116118,-0.93759462151467,0.348452776473892,0.999547658961092
"LPAR1",377.493944968523,-0.587954575052175,0.624513786952266,-0.941459720083192,0.346469321805063,0.999547658961092
"RRP1B",629.604548557615,-0.587954310466999,0.550444313379739,-1.06814494432134,0.2854551349,0.995086242500214
"RBFOX2",156.11501902336,-0.587771130077167,0.714059478786007,-0.823140295086418,0.410428216494725,0.999547658961092
"ZBTB2",391.060724502613,-0.587572608922154,0.604803201354428,-0.971510414637874,0.331294169473629,0.999547658961092
"ABL1",1645.76996810072,-0.587572392891031,0.523098326830635,-1.12325420050764,0.26132954913552,0.982023586933407
"AC136475.3",66.4192485882476,-0.587504162669464,0.918496687021463,-0.639636670410479,0.522408836323617,0.999547658961092
"KCNN2",66.1651995724173,-0.587420861421781,0.964913945538568,-0.608780569643349,0.542669894348397,0.999547658961092
"NFAT5",565.428850946862,-0.587329277659242,0.574414252831954,-1.02248381679879,0.306551968251135,0.999547658961092
"FLG-AS1",41.4342750583484,-0.587156342129928,1.15621296977473,-0.50782715423468,0.611574564805373,0.999547658961092
"ZNF624",63.2030177407229,-0.586857585093466,0.943459708890824,-0.622027183103986,0.533923993891855,0.999547658961092
"MLLT3",243.362611723764,-0.586791067768444,0.657292419142423,-0.892739746693011,0.371996559878019,0.999547658961092
"VWA8",236.332694647122,-0.586761747537093,0.640122518444209,-0.916639753532171,0.359331445687951,0.999547658961092
"SENP7",442.047069050542,-0.586479508708723,0.57315805756926,-1.02324219465039,0.306193347283379,0.999547658961092
"CASP8AP2",256.839049329541,-0.586207188336497,0.6343204958443,-0.924149845664749,0.355408304218149,0.999547658961092
"AADACL2-AS1",17.491462863638,-0.58619099289424,1.60966190493578,-0.364170259044322,0.715730874227138,0.999547658961092
"TRPM7",635.799263409575,-0.586031646867365,0.572024450615286,-1.02448705861614,0.305605280333292,0.999547658961092
"PTPRS",1291.26830870849,-0.585863457323179,0.518164682819845,-1.13065107821498,0.258201979849302,0.978927718930101
"UFSP2",358.690823477938,-0.585850131966106,0.592052393395327,-0.98952413418405,0.32240676783733,0.999547658961092
"MEF2C",245.165688708939,-0.585722955987784,0.63914416367339,-0.916417592897079,0.359447911403706,0.999547658961092
"PEX1",140.987832325224,-0.585379269071386,0.729663853464674,-0.802258829585461,0.422403252343327,0.999547658961092
"MYO1G",1767.90741958224,-0.585362472884827,0.622518760260272,-0.940312983724523,0.347057041611835,0.999547658961092
"CFAP70",35.0897548249348,-0.584994793673974,1.17059224132953,-0.499742585863676,0.617256342298792,0.999547658961092
"STX3",1012.57092121684,-0.584905110244267,0.545995200077514,-1.07126419822231,0.284050652818076,0.993136328042282
"TACC2",1113.17611465172,-0.584765558496444,0.532188931900682,-1.0987931605567,0.271858296142224,0.989089534829325
"KCND1",72.8002589293556,-0.584721973052561,0.917665249873554,-0.637184390640411,0.524004743929745,0.999547658961092
"NABP1",766.291733634898,-0.584558382245977,0.577094485108677,-1.01293357904104,0.31109188800486,0.999547658961092
"SLC25A44",818.092032735136,-0.584362129667844,0.592908851566899,-0.985585099840443,0.324336752726397,0.999547658961092
"IPO8",880.73099999721,-0.584022802487634,0.559936556676452,-1.04301602659085,0.296940870191955,0.999547658961092
"ZNF250",182.389397764754,-0.58369161947477,0.684078692487097,-0.853252156345711,0.393519485597956,0.999547658961092
"ATP2C1",1895.40789119673,-0.583498027671244,0.507492169590507,-1.14976754841767,0.250239624494256,0.977384872391274
"C9orf72",361.390421983099,-0.58327452582445,0.655225677248773,-0.890188748819432,0.373364545001882,0.999547658961092
"SOX4",1827.99594111756,-0.583122549150903,0.713560575158122,-0.817201187189589,0.413813464197753,0.999547658961092
"SP140",216.129510809422,-0.582961157799684,0.677240678921786,-0.860788750504176,0.389354401916435,0.999547658961092
"ARFGEF2",873.806447218495,-0.582799993411521,0.570328268407256,-1.02186762553274,0.306843557012399,0.999547658961092
"SELENOK",789.374750147016,-0.58276312517084,0.536436047640353,-1.0863608583619,0.277319371570634,0.989089534829325
"TMTC1",310.659892671021,-0.582708965482919,0.679252038408616,-0.85786855619619,0.390965048728728,0.999547658961092
"ARHGEF6",1185.33423016489,-0.58268048268235,0.535035445346994,-1.08905024470754,0.276131729293104,0.989089534829325
"KDM5D",352.420682103556,-0.582408636366062,0.803414317718577,-0.724916924582455,0.468502997259089,0.999547658961092
"TRABD2B",59.5887005043662,-0.582375744220272,0.981829799050411,-0.593153461815402,0.553078454483655,0.999547658961092
"KIF7",141.34224306756,-0.582122613848957,0.763851690890702,-0.762088532094709,0.446007166824556,0.999547658961092
"DDAH1",76.3564394765021,-0.581825305853044,0.897943568227375,-0.6479530857397,0.517015294120515,0.999547658961092
"EMC1",102.694504993819,-0.581641299638991,0.837523225024638,-0.694477815372679,0.487382608630282,0.999547658961092
"CHST15",1078.54771185336,-0.581310752584647,0.52651777061933,-1.10406672865166,0.269564192667824,0.989089534829325
"YTHDF3",1130.11337057642,-0.58130771217575,0.554713486192003,-1.04794227406713,0.294665203748324,0.999547658961092
"SLC10A7",261.371431729812,-0.581138205143104,0.630228865533133,-0.922106613843368,0.356472967453072,0.999547658961092
"PHYHIP",37.1164378077551,-0.580740376915635,1.14904378836239,-0.505411876202997,0.613269579156511,0.999547658961092
"SERPINB9P1",152.757728961165,-0.580697949590055,0.713361850458943,-0.814030003449808,0.41562776297618,0.999547658961092
"ZBTB5",334.584937715714,-0.5804102994192,0.678063034685334,-0.855982806507877,0.392007289778963,0.999547658961092
"CDCA7",238.732681390832,-0.580241295394565,0.791300973191864,-0.733275093867319,0.463390662465663,0.999547658961092
"DNMBP",343.530291113278,-0.579274422802006,0.600725284841444,-0.964291727715274,0.334899687071122,0.999547658961092
"RANBP3L",126.256574239843,-0.578774961493679,0.83535674954016,-0.692847650793842,0.488405164834226,0.999547658961092
"SETD5",1404.52891757053,-0.57869285051449,0.51644799043973,-1.12052493421799,0.26249013326893,0.984291579668896
"BBS4",280.22446338953,-0.57867422525221,0.619373541803225,-0.934289546123451,0.350154555318354,0.999547658961092
"HOPX",3462.2239144181,-0.57858401987223,0.540866476495748,-1.06973540608553,0.284738424549997,0.994422991229463
"IGKV3-15",2193.53708777056,-0.578569807337391,0.81201397552765,-0.7125121300547,0.47614770274672,0.999547658961092
"AL158212.3",76.6663078450612,-0.578416297424569,0.87537176344063,-0.660766455558398,0.508762098083283,0.999547658961092
"TRIM35",348.528888185123,-0.578277232326407,0.595714290629529,-0.970729158965289,0.331683167506875,0.999547658961092
"Z84492.1",16.2706196412356,-0.578187243113807,1.63238289000379,-0.354198299096644,0.723190278199682,0.999547658961092
"CCR7",199.190307887121,-0.578138208741878,0.674489437634558,-0.857149388090368,0.391362329378945,0.999547658961092
"BTBD16",20.437119551873,-0.578098736490494,1.51397561594004,-0.381841510790482,0.702578926349099,0.999547658961092
"NCOA1",1125.13147564966,-0.578000784111745,0.529651952771604,-1.09128415573121,0.275147867360411,0.989089534829325
"RSRC2",1160.00722418959,-0.577913017687597,0.520871840332934,-1.10951096399875,0.267209817279434,0.988371002659317
"STAMBPL1",202.620325633401,-0.57784899910692,0.679500236662798,-0.850402940173922,0.395101102054102,0.999547658961092
"MED21",678.074646931338,-0.577790014039464,0.562596385451337,-1.02700626769214,0.304417512772154,0.999547658961092
"WDFY3",921.139474713981,-0.577735434230315,0.535445037456873,-1.07898176995776,0.280595854466511,0.990965106280462
"CCDC71",263.368014953931,-0.577726039455443,0.628083144743057,-0.919824141582059,0.357664665453946,0.999547658961092
"KIF6",76.6023502650574,-0.57734919627968,0.956741468860226,-0.603453717719041,0.546206895846649,0.999547658961092
"ZNF252P",280.320537940808,-0.577079983730514,0.627142731149996,-0.920173279649305,0.357482215249228,0.999547658961092
"HOOK1",246.75003148141,-0.577067396318003,0.634275806154433,-0.909805152141494,0.362925276994221,0.999547658961092
"ARHGAP30",1809.64334568919,-0.576679160982918,0.577792605064433,-0.998072934697061,0.318243993215262,0.999547658961092
"ZNF335",517.791551274942,-0.576609052675564,0.572425545501224,-1.00730838657921,0.313786600821559,0.999547658961092
"FKBP1B",51.212561086295,-0.576451801844872,1.00938698092247,-0.571090981694709,0.567937971430429,0.999547658961092
"TRIB2",1266.43152320618,-0.576444584681721,0.581184785887302,-0.991843900045758,0.321273678882942,0.999547658961092
"KIF3C",345.622395796374,-0.576204186245744,0.615564260012231,-0.936058546079813,0.349243044874219,0.999547658961092
"TTC41P",19.2451859802873,-0.575761711406328,1.55529572171012,-0.370194364563191,0.711237675224349,0.999547658961092
"UHRF1BP1",513.150118178746,-0.575721717053854,0.576099852087887,-0.999343629350601,0.317628257072498,0.999547658961092
"CCL7",33.8058252492164,-0.575640221495952,1.28078314404939,-0.449443939179256,0.653111440560963,0.999547658961092
"KLHL4",47.5937359920806,-0.575637752459321,1.05738423630707,-0.544397895007161,0.586167694024783,0.999547658961092
"PLAGL2",496.588770531227,-0.575485010668376,0.603253846883905,-0.953968240138098,0.340099719049427,0.999547658961092
"CD8A",450.635945314179,-0.575465188540958,0.670303149165641,-0.858514821625509,0.390608249779396,0.999547658961092
"LRP5",1669.43328942719,-0.575246569924866,0.525308648861036,-1.0950639612961,0.273488615900678,0.989089534829325
"ADAMTS7",586.477040164678,-0.575200917972177,0.595884677020493,-0.96528898989023,0.334400084899227,0.999547658961092
"SERTAD3",693.910021365735,-0.575195063455254,0.620671485507384,-0.926730286288318,0.354066588584926,0.999547658961092
"CEP162",152.309459382519,-0.574781005232011,0.709855393616933,-0.809715627155165,0.418103634387484,0.999547658961092
"SRSF7",2138.40698874005,-0.574699114904124,0.524059222169126,-1.09663009559377,0.272803125877857,0.989089534829325
"DIPK2A",709.757712598448,-0.574576882756707,0.665034146332533,-0.863981024020089,0.387598314886412,0.999547658961092
"HPX",22.3576488862674,-0.574476833196507,1.40590407554818,-0.408617375244829,0.682820477563177,0.999547658961092
"GCC2",774.174067428948,-0.57391012314544,0.632746491948271,-0.907014310546915,0.364399229641274,0.999547658961092
"OSBPL10",420.012462762716,-0.57388459475526,0.580621357446579,-0.988397321929483,0.322958098584888,0.999547658961092
"ATP13A3",1334.83066797318,-0.573729009569413,0.585902933453415,-0.979221944132884,0.327470328221292,0.999547658961092
"PML",1490.02036364441,-0.573667341294158,0.519971728989953,-1.10326640721123,0.269911490304227,0.989089534829325
"RALGPS2",255.365525474509,-0.573448951947331,0.641096343622934,-0.894481707237141,0.371064212877437,0.999547658961092
"IRS2",896.317998236262,-0.573423601157039,0.579335830478592,-0.989794815009682,0.322274419671375,0.999547658961092
"ACER2",34.9793050198712,-0.573411663767758,1.18225547419194,-0.485015021105892,0.627665690305933,0.999547658961092
"CCNH",357.432756056428,-0.573258271479723,0.6321537576728,-0.906833605783039,0.364494795695423,0.999547658961092
"CSF3R",2306.66376634436,-0.57296008506273,0.562858686379658,-1.01794659819154,0.30870333498495,0.999547658961092
"FAM107B",2093.27924974968,-0.572950275996225,0.525155336837439,-1.09101105102847,0.275268019930177,0.989089534829325
"CERS4",675.222387708143,-0.572819867946468,0.550492266111794,-1.04055933790383,0.298080111204685,0.999547658961092
"ARHGAP25",519.980966802551,-0.572630787812364,0.593850938401537,-0.964266873693437,0.33491214442282,0.999547658961092
"POLR3D",413.310920720504,-0.572269759558522,0.584544454064084,-0.979001264283287,0.327579354821099,0.999547658961092
"MAGI2-AS3",523.243597125304,-0.572099852537953,0.573040933659662,-0.998357741888177,0.318105917230827,0.999547658961092
"FRYL",815.734326949864,-0.572054421602995,0.569770949322706,-1.00400770218805,0.315374901103898,0.999547658961092
"OTUD6B-AS1",451.286762304988,-0.5718471587189,0.582286539553398,-0.982071746253134,0.326064503561221,0.999547658961092
"SUPT20H",609.400005012303,-0.57174310768699,0.555053010842888,-1.03006937448868,0.302977440445499,0.999547658961092
"DTX3L",1410.37235996816,-0.571419894739708,0.544239833679664,-1.04994132986606,0.293745088014625,0.999547658961092
"NRDC",1223.46671800724,-0.571302739409275,0.535239478134536,-1.0673778051657,0.285801266720802,0.995531655551525
"LGALS8",149.954952218285,-0.570882532285212,0.75543965312448,-0.755695746078533,0.44983163514137,0.999547658961092
"MYL3",47.5123713882104,-0.570845462578949,1.05865760547069,-0.539216324172296,0.58973759781294,0.999547658961092
"ZFAND1",411.904682383205,-0.570785024472705,0.593266804824755,-0.962105109928253,0.335996807545011,0.999547658961092
"AC090825.1",88.5988087855617,-0.570768045010346,0.843011206728122,-0.677058668324944,0.498368731462923,0.999547658961092
"DYRK1A",1173.90576127432,-0.570627724525286,0.523746665416782,-1.08951094527962,0.275928630839337,0.989089534829325
"RGP1",123.082638908031,-0.570460197712693,0.816017706220977,-0.699078210391445,0.484503154991212,0.999547658961092
"NCOA2",848.849693986922,-0.57041979235931,0.580530530753153,-0.982583623326882,0.325812407726256,0.999547658961092
"REV3L",19.9532896019877,-0.570326250315522,1.49918924715641,-0.380423119627684,0.703631355427345,0.999547658961092
"BICC1",430.171178613853,-0.570251443210851,0.578437192896866,-0.985848507346112,0.324207458307216,0.999547658961092
"SHB",70.6767070370125,-0.570095973521624,0.954456156701586,-0.597299278252617,0.550307586264798,0.999547658961092
"ELK3",1526.8588027327,-0.569447609733957,0.516099248674646,-1.1033684144984,0.269867207419796,0.989089534829325
